Method,Configuration,Recall,Latency(us)
IVF-PQ(Serial),nlist=256,m=8,nprobe=24,0.133,126
IVF-PQ(Serial),nlist=256,m=8,nprobe=32,0.115,135
IVF-PQ(Serial),nlist=256,m=8,nprobe=64,0.082,261
IVF-PQ(Serial),nlist=256,m=8,nprobe=128,0.0615,407
IVF-PQ(Serial),nlist=512,m=16,nprobe=4,0.3335,60
IVF-PQ(Serial),nlist=512,m=16,nprobe=8,0.286,73
IVF-PQ(Serial),nlist=512,m=16,nprobe=12,0.2525,97
IVF-PQ(Serial),nlist=512,m=16,nprobe=16,0.2425,108
IVF-PQ(Serial),nlist=512,m=16,nprobe=20,0.218,134
IVF-PQ(Serial),nlist=512,m=16,nprobe=24,0.199,130
IVF-PQ(Serial),nlist=512,m=16,nprobe=32,0.177,158
IVF-PQ(Serial),nlist=512,m=16,nprobe=64,0.144,253
IVF-PQ(Serial),nlist=512,m=16,nprobe=128,0.106,406
IVF-PQ(Serial),nlist=512,m=32,nprobe=4,0.3635,109
IVF-PQ(Serial),nlist=512,m=32,nprobe=8,0.3255,117
IVF-PQ(Serial),nlist=512,m=32,nprobe=12,0.2875,139
IVF-PQ(Serial),nlist=512,m=32,nprobe=16,0.2685,181
IVF-PQ(Serial),nlist=512,m=32,nprobe=20,0.244,190
IVF-PQ(Serial),nlist=512,m=32,nprobe=24,0.231,252
IVF-PQ(Serial),nlist=512,m=32,nprobe=32,0.208,248
IVF-PQ(Serial),nlist=512,m=32,nprobe=64,0.1785,408
IVF-PQ(Serial),nlist=512,m=32,nprobe=128,0.133,708
IVF-PQ(Serial),nlist=512,m=8,nprobe=4,0.272,65
IVF-PQ(Serial),nlist=512,m=8,nprobe=8,0.2285,71
IVF-PQ(Serial),nlist=512,m=8,nprobe=12,0.1935,115
IVF-PQ(Serial),nlist=512,m=8,nprobe=16,0.177,116
IVF-PQ(Serial),nlist=512,m=8,nprobe=20,0.158,91
IVF-PQ(Serial),nlist=512,m=8,nprobe=24,0.151,125
IVF-PQ(Serial),nlist=512,m=8,nprobe=32,0.1345,264
IVF-PQ(Serial),nlist=512,m=8,nprobe=64,0.101,234
IVF-PQ(Serial),nlist=512,m=8,nprobe=128,0.074,282
IVF-PQ(Serial),nlist=64,m=16,nprobe=4,0.2935,109
IVF-PQ(Serial),nlist=64,m=16,nprobe=8,0.249,238
IVF-PQ(Serial),nlist=64,m=16,nprobe=12,0.2305,322
IVF-PQ(Serial),nlist=64,m=16,nprobe=16,0.214,418
IVF-PQ(Serial),nlist=64,m=16,nprobe=20,0.203,470
IVF-PQ(Serial),nlist=64,m=16,nprobe=24,0.194,587
IVF-PQ(Serial),nlist=64,m=16,nprobe=32,0.181,755
IVF-PQ(Serial),nlist=64,m=16,nprobe=64,0.155,1460
IVF-PQ(Serial),nlist=64,m=32,nprobe=4,0.3255,222
IVF-PQ(Serial),nlist=64,m=32,nprobe=8,0.274,415
IVF-PQ(Serial),nlist=64,m=32,nprobe=12,0.26,647
IVF-PQ(Serial),nlist=64,m=32,nprobe=16,0.239,774
IVF-PQ(Serial),nlist=64,m=32,nprobe=20,0.231,928
IVF-PQ(Serial),nlist=64,m=32,nprobe=24,0.2185,1020
IVF-PQ(Serial),nlist=64,m=32,nprobe=32,0.2045,1361
IVF-PQ(Serial),nlist=64,m=32,nprobe=64,0.177,4030
IVF-PQ(Serial),nlist=64,m=8,nprobe=4,0.2225,151
IVF-PQ(Serial),nlist=64,m=8,nprobe=8,0.186,217
IVF-PQ(Serial),nlist=64,m=8,nprobe=12,0.1655,312
IVF-PQ(Serial),nlist=64,m=8,nprobe=16,0.1475,399
IVF-PQ(Serial),nlist=64,m=8,nprobe=20,0.134,474
IVF-PQ(Serial),nlist=64,m=8,nprobe=24,0.1285,542
IVF-PQ(Serial),nlist=64,m=8,nprobe=32,0.124,760
IVF-PQ(Serial),nlist=64,m=8,nprobe=64,0.1075,1425
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=4,0.297,751
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=8,0.2395,725
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=12,0.21,716
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=16,0.194,751
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=20,0.1815,820
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=24,0.1695,885
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=32,0.155,840
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=64,0.126,936
IVF-PQ(OpenMP),nlist=128,m=16,nprobe=128,0.11,1111
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=4,0.3265,763
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=8,0.2635,811
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=12,0.2445,788
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=16,0.23,869
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=20,0.2125,888
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=24,0.2,849
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=32,0.18,889
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=64,0.1465,1035
IVF-PQ(OpenMP),nlist=128,m=32,nprobe=128,0.1265,1366
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=4,0.2125,682
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=8,0.1635,713
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=12,0.1485,713
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=16,0.137,740
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=20,0.127,764
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=24,0.119,711
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=32,0.1075,721
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=64,0.0905,784
IVF-PQ(OpenMP),nlist=128,m=8,nprobe=128,0.0755,860
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=4,0.311,714
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=8,0.261,723
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=12,0.228,717
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=16,0.2065,690
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=20,0.1905,720
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=24,0.179,704
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=32,0.1615,813
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=64,0.13,1004
IVF-PQ(OpenMP),nlist=256,m=16,nprobe=128,0.1025,999
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=4,0.3345,729
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=8,0.2845,778
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=12,0.2505,811
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=16,0.2305,747
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=20,0.215,772
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=24,0.2065,795
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=32,0.1855,812
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=64,0.144,932
IVF-PQ(OpenMP),nlist=256,m=32,nprobe=128,0.1165,1084
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=4,0.246,734
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=8,0.203,749
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=12,0.174,1004
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=16,0.157,752
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=20,0.1415,699
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=24,0.133,740
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=32,0.115,734
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=64,0.082,753
IVF-PQ(OpenMP),nlist=256,m=8,nprobe=128,0.0615,808
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=4,0.3335,698
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=8,0.286,765
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=12,0.2525,740
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=16,0.2425,735
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=20,0.218,745
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=24,0.199,789
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=32,0.177,820
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=64,0.144,799
IVF-PQ(OpenMP),nlist=512,m=16,nprobe=128,0.106,863
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=4,0.3635,766
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=8,0.3255,777
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=12,0.2875,794
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=16,0.2685,814
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=20,0.244,690
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=24,0.231,572
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=32,0.208,544
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=64,0.1785,562
IVF-PQ(OpenMP),nlist=512,m=32,nprobe=128,0.133,752
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=4,0.272,539
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=8,0.2285,486
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=12,0.1935,458
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=16,0.177,433
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=20,0.158,410
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=24,0.151,422
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=32,0.1345,463
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=64,0.101,468
IVF-PQ(OpenMP),nlist=512,m=8,nprobe=128,0.074,479
IVF-PQ(OpenMP),nlist=64,m=16,nprobe=4,0.2935,462
IVF-PQ(OpenMP),nlist=64,m=16,nprobe=8,0.249,488
IVF-PQ(OpenMP),nlist=64,m=16,nprobe=12,0.2305,473
IVF-PQ(OpenMP),nlist=64,m=16,nprobe=16,0.214,492
IVF-PQ(OpenMP),nlist=64,m=16,nprobe=20,0.203,529
IVF-PQ(OpenMP),nlist=64,m=16,nprobe=24,0.194,543
IVF-PQ(OpenMP),nlist=64,m=16,nprobe=32,0.181,582
IVF-PQ(OpenMP),nlist=64,m=16,nprobe=64,0.155,666
IVF-PQ(OpenMP),nlist=64,m=32,nprobe=4,0.3255,438
IVF-PQ(OpenMP),nlist=64,m=32,nprobe=8,0.274,548
IVF-PQ(OpenMP),nlist=64,m=32,nprobe=12,0.26,648
IVF-PQ(OpenMP),nlist=64,m=32,nprobe=16,0.239,771
IVF-PQ(OpenMP),nlist=64,m=32,nprobe=20,0.231,848
IVF-PQ(OpenMP),nlist=64,m=32,nprobe=24,0.2185,715
IVF-PQ(OpenMP),nlist=64,m=32,nprobe=32,0.2045,740
IVF-PQ(OpenMP),nlist=64,m=32,nprobe=64,0.177,929
IVF-PQ(OpenMP),nlist=64,m=8,nprobe=4,0.2225,432
IVF-PQ(OpenMP),nlist=64,m=8,nprobe=8,0.186,397
IVF-PQ(OpenMP),nlist=64,m=8,nprobe=12,0.1655,460
IVF-PQ(OpenMP),nlist=64,m=8,nprobe=16,0.1475,500
IVF-PQ(OpenMP),nlist=64,m=8,nprobe=20,0.134,468
IVF-PQ(OpenMP),nlist=64,m=8,nprobe=24,0.1285,466
IVF-PQ(OpenMP),nlist=64,m=8,nprobe=32,0.124,479
IVF-PQ(OpenMP),nlist=64,m=8,nprobe=64,0.1075,524
IVF-PQ(pthread),nlist=128,m=16,nprobe=4,0.297,1811
IVF-PQ(pthread),nlist=128,m=16,nprobe=8,0.2395,2346
IVF-PQ(pthread),nlist=128,m=16,nprobe=12,0.21,2128
IVF-PQ(pthread),nlist=128,m=16,nprobe=16,0.194,2209
IVF-PQ(pthread),nlist=128,m=16,nprobe=20,0.1815,2322
IVF-PQ(pthread),nlist=128,m=16,nprobe=24,0.1695,2260
IVF-PQ(pthread),nlist=128,m=16,nprobe=32,0.155,2492
IVF-PQ(pthread),nlist=128,m=16,nprobe=64,0.126,3509
IVF-PQ(pthread),nlist=128,m=16,nprobe=128,0.11,4160
IVF-PQ(pthread),nlist=128,m=32,nprobe=4,0.3265,2036
IVF-PQ(pthread),nlist=128,m=32,nprobe=8,0.2635,1949
IVF-PQ(pthread),nlist=128,m=32,nprobe=12,0.2445,2223
IVF-PQ(pthread),nlist=128,m=32,nprobe=16,0.23,2001
IVF-PQ(pthread),nlist=128,m=32,nprobe=20,0.2125,2314
IVF-PQ(pthread),nlist=128,m=32,nprobe=24,0.2,2270
IVF-PQ(pthread),nlist=128,m=32,nprobe=32,0.18,2407
IVF-PQ(pthread),nlist=128,m=32,nprobe=64,0.1465,3182
IVF-PQ(pthread),nlist=128,m=32,nprobe=128,0.1265,4155
IVF-PQ(pthread),nlist=128,m=8,nprobe=4,0.2125,2078
IVF-PQ(pthread),nlist=128,m=8,nprobe=8,0.1635,2096
IVF-PQ(pthread),nlist=128,m=8,nprobe=12,0.1485,2064
IVF-PQ(pthread),nlist=128,m=8,nprobe=16,0.137,2238
IVF-PQ(pthread),nlist=128,m=8,nprobe=20,0.127,2127
IVF-PQ(pthread),nlist=128,m=8,nprobe=24,0.119,2182
IVF-PQ(pthread),nlist=128,m=8,nprobe=32,0.1075,2171
IVF-PQ(pthread),nlist=128,m=8,nprobe=64,0.0905,2902
IVF-PQ(pthread),nlist=128,m=8,nprobe=128,0.0755,3744
IVF-PQ(pthread),nlist=256,m=16,nprobe=4,0.311,2135
IVF-PQ(pthread),nlist=256,m=16,nprobe=8,0.261,2055
IVF-PQ(pthread),nlist=256,m=16,nprobe=12,0.228,2095
IVF-PQ(pthread),nlist=256,m=16,nprobe=16,0.2065,2115
IVF-PQ(pthread),nlist=256,m=16,nprobe=20,0.1905,2015
IVF-PQ(pthread),nlist=256,m=16,nprobe=24,0.179,2376
IVF-PQ(pthread),nlist=256,m=16,nprobe=32,0.1615,2225
IVF-PQ(pthread),nlist=256,m=16,nprobe=64,0.13,2346
IVF-PQ(pthread),nlist=256,m=16,nprobe=128,0.1025,2779
IVF-PQ(pthread),nlist=256,m=32,nprobe=4,0.3345,1998
IVF-PQ(pthread),nlist=256,m=32,nprobe=8,0.2845,1991
IVF-PQ(pthread),nlist=256,m=32,nprobe=12,0.2505,2137
IVF-PQ(pthread),nlist=256,m=32,nprobe=16,0.2305,2002
IVF-PQ(pthread),nlist=256,m=32,nprobe=20,0.215,1943
IVF-PQ(pthread),nlist=256,m=32,nprobe=24,0.2065,1870
IVF-PQ(pthread),nlist=256,m=32,nprobe=32,0.1855,2166
IVF-PQ(pthread),nlist=256,m=32,nprobe=64,0.144,2532
IVF-PQ(pthread),nlist=256,m=32,nprobe=128,0.1165,3091
IVF-PQ(pthread),nlist=256,m=8,nprobe=4,0.246,1932
IVF-PQ(pthread),nlist=256,m=8,nprobe=8,0.203,2262
IVF-PQ(pthread),nlist=256,m=8,nprobe=12,0.174,1984
IVF-PQ(pthread),nlist=256,m=8,nprobe=16,0.157,2053
IVF-PQ(pthread),nlist=256,m=8,nprobe=20,0.1415,1918
IVF-PQ(pthread),nlist=256,m=8,nprobe=24,0.133,1915
IVF-PQ(pthread),nlist=256,m=8,nprobe=32,0.115,2296
IVF-PQ(pthread),nlist=256,m=8,nprobe=64,0.082,2492
IVF-PQ(pthread),nlist=256,m=8,nprobe=128,0.0615,2773
IVF-PQ(pthread),nlist=512,m=16,nprobe=4,0.3335,1780
IVF-PQ(pthread),nlist=512,m=16,nprobe=8,0.286,1962
IVF-PQ(pthread),nlist=512,m=16,nprobe=12,0.2525,2027
IVF-PQ(pthread),nlist=512,m=16,nprobe=16,0.2425,2269
IVF-PQ(pthread),nlist=512,m=16,nprobe=20,0.218,2063
IVF-PQ(pthread),nlist=512,m=16,nprobe=24,0.199,2060
IVF-PQ(pthread),nlist=512,m=16,nprobe=32,0.177,2074
IVF-PQ(pthread),nlist=512,m=16,nprobe=64,0.144,2077
IVF-PQ(pthread),nlist=512,m=16,nprobe=128,0.106,2341
IVF-PQ(pthread),nlist=512,m=32,nprobe=4,0.3635,1861
IVF-PQ(pthread),nlist=512,m=32,nprobe=8,0.3255,1756
IVF-PQ(pthread),nlist=512,m=32,nprobe=12,0.2875,2281
IVF-PQ(pthread),nlist=512,m=32,nprobe=16,0.2685,2257
IVF-PQ(pthread),nlist=512,m=32,nprobe=20,0.244,2076
IVF-PQ(pthread),nlist=512,m=32,nprobe=24,0.231,2131
IVF-PQ(pthread),nlist=512,m=32,nprobe=32,0.208,1863
IVF-PQ(pthread),nlist=512,m=32,nprobe=64,0.1785,2064
IVF-PQ(pthread),nlist=512,m=32,nprobe=128,0.133,2392
IVF-PQ(pthread),nlist=512,m=8,nprobe=4,0.272,1879
IVF-PQ(pthread),nlist=512,m=8,nprobe=8,0.2285,1930
IVF-PQ(pthread),nlist=512,m=8,nprobe=12,0.1935,2039
IVF-PQ(pthread),nlist=512,m=8,nprobe=16,0.177,1971
IVF-PQ(pthread),nlist=512,m=8,nprobe=20,0.158,1874
IVF-PQ(pthread),nlist=512,m=8,nprobe=24,0.151,2110
IVF-PQ(pthread),nlist=512,m=8,nprobe=32,0.1345,2129
IVF-PQ(pthread),nlist=512,m=8,nprobe=64,0.101,2040
IVF-PQ(pthread),nlist=512,m=8,nprobe=128,0.074,2482
IVF-PQ(pthread),nlist=64,m=16,nprobe=4,0.2935,1844
IVF-PQ(pthread),nlist=64,m=16,nprobe=8,0.249,2057
IVF-PQ(pthread),nlist=64,m=16,nprobe=12,0.2305,2038
IVF-PQ(pthread),nlist=64,m=16,nprobe=16,0.214,2341
IVF-PQ(pthread),nlist=64,m=16,nprobe=20,0.203,2216
IVF-PQ(pthread),nlist=64,m=16,nprobe=24,0.194,2539
IVF-PQ(pthread),nlist=64,m=16,nprobe=32,0.181,2582
IVF-PQ(pthread),nlist=64,m=16,nprobe=64,0.155,3841
IVF-PQ(pthread),nlist=64,m=32,nprobe=4,0.3255,1761
IVF-PQ(pthread),nlist=64,m=32,nprobe=8,0.274,2072
IVF-PQ(pthread),nlist=64,m=32,nprobe=12,0.26,2163
IVF-PQ(pthread),nlist=64,m=32,nprobe=16,0.239,2310
IVF-PQ(pthread),nlist=64,m=32,nprobe=20,0.231,2679
IVF-PQ(pthread),nlist=64,m=32,nprobe=24,0.2185,2908
IVF-PQ(pthread),nlist=64,m=32,nprobe=32,0.2045,2852
IVF-PQ(pthread),nlist=64,m=32,nprobe=64,0.177,3778
IVF-PQ(pthread),nlist=64,m=8,nprobe=4,0.2225,1965
IVF-PQ(pthread),nlist=64,m=8,nprobe=8,0.186,2234
IVF-PQ(pthread),nlist=64,m=8,nprobe=12,0.1655,2196
IVF-PQ(pthread),nlist=64,m=8,nprobe=16,0.1475,2566
IVF-PQ(pthread),nlist=64,m=8,nprobe=20,0.134,2489
IVF-PQ(pthread),nlist=64,m=8,nprobe=24,0.1285,2430
IVF-PQ(pthread),nlist=64,m=8,nprobe=32,0.124,2527
IVF-PQ(pthread),nlist=64,m=8,nprobe=64,0.1075,3738
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=4,L=100,0.7475,150
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=4,L=200,0.826,229
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=4,L=400,0.862,237
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=8,L=100,0.705,248
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=8,L=200,0.822,291
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=8,L=400,0.9025,397
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=12,L=100,0.658,318
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=12,L=200,0.795,343
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=12,L=400,0.8945,442
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=16,L=100,0.6145,448
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=16,L=200,0.768,666
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=16,L=400,0.879,646
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=20,L=100,0.5845,489
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=20,L=200,0.739,514
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=20,L=400,0.855,604
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=24,L=100,0.5575,570
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=24,L=200,0.7155,575
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=24,L=400,0.834,676
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=32,L=100,0.5255,682
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=32,L=200,0.681,722
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=32,L=400,0.809,887
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=64,L=100,0.4455,1386
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=64,L=200,0.593,1412
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=64,L=400,0.741,1452
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=128,L=100,0.3885,3101
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=128,L=200,0.5095,3058
IVF-PQ(Serial)+Rerank,nlist=128,m=16,nprobe=128,L=400,0.65,3036
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=4,L=100,0.7735,285
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=4,L=200,0.8405,261
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=4,L=400,0.8655,312
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=8,L=100,0.757,431
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=8,L=200,0.852,409
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=8,L=400,0.914,419
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=12,L=100,0.7195,461
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=12,L=200,0.8395,485
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=12,L=400,0.916,594
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=16,L=100,0.6775,608
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=16,L=200,0.8125,536
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=16,L=400,0.9085,742
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=20,L=100,0.642,660
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=20,L=200,0.7935,718
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=20,L=400,0.8975,801
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=24,L=100,0.609,798
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=24,L=200,0.769,845
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=24,L=400,0.8825,917
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=32,L=100,0.578,1023
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=32,L=200,0.735,1217
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=32,L=400,0.857,1150
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=64,L=100,0.5025,2563
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=64,L=200,0.6535,2635
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=64,L=400,0.7875,2584
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=128,L=100,0.435,5113
IVF-PQ(Serial)+Rerank,nlist=128,m=32,nprobe=128,L=200,0.577,5253
